city,company,country,date,jobkey,jobtitle,latitude,longitude,state,url,excel,sql,mysql,python,java,c++,sas,matlab,php,perl,hadoop,hive,spss,linux_unix,bachelor,master,phd
New York,W.R. Rosato & Associates LLC,US,2014-08-26 21:00:57,27d3c4aaa01356f1,IT Data Scientist - Associate Director,40.703297,-74.01099,NY,http://www.indeed.com/viewjob?jk=27d3c4aaa01356f1&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOA3HT7moDE5MXb2ksSw5jmTHRHTOzvi3o3W5KzGFyB8yddGI3uK7HlxeWl65cxAO4E1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a4btn71d327tq,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
Bridgewater,QuaEra Insights,US,2014-08-26 20:57:56,16864d0e4ebf0e82,Data Scientist,40.59066,-74.61539,NJ,http://www.indeed.com/viewjob?jk=16864d0e4ebf0e82&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOAzhPAgPyiO97AycZBcwAsEJMiaGEvo1x5e83xO_58lIE9VUHvDBS8srP-is6g4glw&indpubnum=4889224015872296&atk=190a4b6t61d6i21n,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
Chicago,Jobspring Partners,US,2014-08-26 20:43:17,f6caf5c76c5caee6,Data Scientist,41.8489,-87.64835,IL,http://www.indeed.com/viewjob?jk=f6caf5c76c5caee6&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBhSgTLrMbqPNFHfS-AfhDcpLI8tba4oG0ODuhoiOEz14aCEPxGlMs8Bo-AK1fw0zY&indpubnum=4889224015872296&atk=190a455sg1d6i64s,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
Austin,BlackLocus,US,2014-08-26 20:15:42,23b026bb947e174d,Data Scientist,30.26923,-97.74176,TX,http://www.indeed.com/viewjob?jk=23b026bb947e174d&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBg-YxuthZJPu-ypR83ALf7X0QsVCepWP2zcDl4FgtsbLL4yasKxk1OGcW9L5aFNP0&indpubnum=4889224015872296&atk=190a4g2b01d6h78j,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0
Skillman,Bloomberg,US,2014-08-26 19:28:13,42f4ce0e09d9181a,Senior Data Scientist Job,40.417583,-74.71429,NJ,http://www.indeed.com/viewjob?jk=42f4ce0e09d9181a&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOAzhPAgPyiO97AycZBcwAsEJMiaGEvo1x5e83xO_58lIE9VUHvDBS8srP-is6g4glw&indpubnum=4889224015872296&atk=190a4b6og1d7117t,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
Denver,StaffPointe,US,2014-08-26 18:22:04,629d91975d8bb57f,Data Scientist (SSAS / R Analytics concentration),39.73901,-104.98351,CO,http://www.indeed.com/viewjob?jk=629d91975d8bb57f&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOCV2xeDUE7AySurylj-xJgF_iqhCf3ipMFW3fe2EA0FOe4xwi0pDltOtqENyU_VZkQ&indpubnum=4889224015872296&atk=190a428f01d41583,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Bothell,CyberCoders,US,2014-08-26 17:40:04,3d6e944e5634371c,Data Scientist,47.76099,-122.2033,WA,http://www.indeed.com/viewjob?jk=3d6e944e5634371c&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOA4jvYiUPIHmgLG397o-s3_RLxAlX-6kYgeFxLQ7DwE5wuLX3KG_7aLbu2oJOwvcXk&indpubnum=4889224015872296&atk=190a4hn571d6150k,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
Chicago,Career Brokers,US,2014-08-26 16:04:36,816e1d8ce0dda349,SAS - Data Scientist/Predictive Modeler to $125K + bonus,41.8489,-87.64835,IL,http://www.indeed.com/viewjob?jk=816e1d8ce0dda349&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBhSgTLrMbqPNFHfS-AfhDcpLI8tba4oG0ODuhoiOEz14aCEPxGlMs8Bo-AK1fw0zY&indpubnum=4889224015872296&atk=190a455sg1d6i64s,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
Arlington,XOR Security,US,2014-08-26 16:01:55,445d3599f0e0c535,Senior Software Developer - Cyber,38.884617,-77.09341,VA,http://www.indeed.com/viewjob?jk=445d3599f0e0c535&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBODV-Z4bZRzLD0CzSkNpK8n5qdDgvR1hU6An16tpdL86rFIycG_vbTkrt2Va5SdeKhA1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a42uhl1d4h4ro,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0
Germantown,DataLab USA,US,2014-08-26 15:57:45,4f1e2fa9d582dbc2,Senior Data Scientist/Statistician/Predictive Modeler,39.173077,-77.26923,MD,http://www.indeed.com/viewjob?jk=4f1e2fa9d582dbc2&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBODV-Z4bZRzLD0CzSkNpK8n5qdDgvR1hU6An16tpdL86rEBVPyxn-H88GlLe27lKIfE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a42tu61d5i5os,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
New York,Baremetrics,US,2014-08-26 14:04:34,3c8fd6f47e48f1f6,Data Scientist,40.71154,-74.00549,NY,http://www.indeed.com/viewjob?jk=3c8fd6f47e48f1f6&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOA3HT7moDE5MXb2ksSw5jmTHRHTOzvi3o3W5KzGFyB8yddGI3uK7HlxeWl65cxAO4E1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a4btcc1d6i7kf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver,Kaizen Technologies,US,2014-08-26 13:59:57,a5eaf183c68b4700,Data Scientist (R & SSAS),39.673077,-104.96154,CO,http://www.indeed.com/viewjob?jk=a5eaf183c68b4700&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOCV2xeDUE7AySurylj-xJgF_iqhCf3ipMFW3fe2EA0FOe4xwi0pDltOtqENyU_VZkQ&indpubnum=4889224015872296&atk=190a428f01d41583,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
San Jose,InfoObjects Inc,US,2014-08-26 13:59:53,40e8a12cb10a62e0,Data Scientist (Need local to CA),37.384617,-121.89561,CA,http://www.indeed.com/viewjob?jk=40e8a12cb10a62e0&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IKq7Cot2C73NlTjQ8hQgtDI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41t971d4277f,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0
San Jose,"Saama Technologies, Inc.",US,2014-08-26 13:59:46,ce11b0e8b61a4971,Data Scientist,37.343407,-121.87912,CA,http://www.indeed.com/viewjob?jk=ce11b0e8b61a4971&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IGet6j4nQnnerS-FI_053wc1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41u2b1d5i107,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0
Miami,Mehra Innovations,US,2014-08-26 13:59:43,c33ca3e48a8697b3,Data Scientist,25.793957,-80.28571,FL,http://www.indeed.com/viewjob?jk=c33ca3e48a8697b3&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOCYI0nbyjJ2SjkAUpfMUgofdr1ZbyRjjYYtXKg6QVCrjMl3rNNkB66fo0sbUc1BGdg&indpubnum=4889224015872296&atk=190a43m5o1d5h6ck,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Portland,Nike,US,2014-08-26 13:28:23,d7996feedd4596de,Senior Consumer Data Scientist,45.521976,-122.67583,OR,http://www.indeed.com/viewjob?jk=d7996feedd4596de&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOCgkK3kkwh-gAxWQRd73-2x1MCc7T7ZwbBYsFY_JzSQwNYq9f4XV4VS3rch1Aoy6co&indpubnum=4889224015872296&atk=190a4dqic1d427rh,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
Santa Monica,MatchCraft,US,2014-08-26 12:22:20,9c6de62b8640f448,Data Scientist,34.01923,-118.48901,CA,http://www.indeed.com/viewjob?jk=9c6de62b8640f448&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IOmz1ize8U8sSJrCvwvm5tM1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41sqr1d427cn,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
Cupertino,"ReqRoute,Inc",US,2014-08-26 11:45:20,1bc5f6defc6f0e88,1016 Data Scientist /Big Data Analytics,37.32143,-122.02747,CA,http://www.indeed.com/viewjob?jk=1bc5f6defc6f0e88&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IEiOC6gGAx_KMhYuIzIckro1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41v491d4i7oi,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
Chicago,OtterBase,US,2014-08-26 07:45:00,f485a6e5af2f1d30,Data Scientist/BI Analyst,41.8489,-87.64835,IL,http://www.indeed.com/viewjob?jk=f485a6e5af2f1d30&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBhSgTLrMbqPNFHfS-AfhDcpLI8tba4oG0ODuhoiOEz14aCEPxGlMs8Bo-AK1fw0zY&indpubnum=4889224015872296&atk=190a455sg1d6i64s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oakland,The Clorox Company,US,2014-08-26 07:22:45,340cb8f71bfaebf9,"Global Insights Manager, Data Scientist",37.802197,-122.26923,CA,http://www.indeed.com/viewjob?jk=340cb8f71bfaebf9&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IOmz1ize8U8sSJrCvwvm5tM1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41sqr1d427cn,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0
Santa Monica,eHarmony,US,2014-08-26 06:53:00,03cf23f91debf22d,Lead Data Scientist,34.01923,-118.48901,CA,http://www.indeed.com/viewjob?jk=03cf23f91debf22d&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IOmz1ize8U8sSJrCvwvm5tM1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41sqr1d427cn,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0
Englewood,Hitachi Data Systems,US,2014-08-26 06:53:00,068aba58941afba3,Senior Data Scientist,39.645603,-104.98351,CO,http://www.indeed.com/viewjob?jk=068aba58941afba3&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOCV2xeDUE7AySurylj-xJgF_iqhCf3ipMFW3fe2EA0FOe4xwi0pDltOtqENyU_VZkQ&indpubnum=4889224015872296&atk=190a428f01d41583,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0
New York,Accenture,US,2014-08-26 06:53:00,91140d2028ffad50,Advanced Analytics - Global Management - Data Scientist,40.71154,-74.00549,NY,http://www.indeed.com/viewjob?jk=91140d2028ffad50&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOA3HT7moDE5MXb2ksSw5jmTHRHTOzvi3o3W5KzGFyB8yddGI3uK7HlxeWl65cxAO4E1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a4btcc1d6i7kf,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
New York,PROTECH,US,2014-08-26 06:52:00,553f69488f465609,Data Scientist,40.71154,-74.00549,NY,http://www.indeed.com/viewjob?jk=553f69488f465609&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOA3HT7moDE5MXb2ksSw5jmTHRHTOzvi3o3W5KzGFyB8yddGI3uK7HlxeWl65cxAO4E1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a4btht1d3i07v,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
San Jose,Elevate Recruiting Group,US,2014-08-26 06:34:46,403fea8baf01cbb9,"Data Scientist, Architect",37.337914,-121.89011,CA,http://www.indeed.com/viewjob?jk=403fea8baf01cbb9&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IKq7Cot2C73NlTjQ8hQgtDI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41tor1d7240d,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
Herndon,BCforward,US,2014-08-26 06:30:08,a0277e0da950751a,"Data Analyst/Modeler - Herndon, VA",38.967033,-77.38461,VA,http://www.indeed.com/viewjob?jk=a0277e0da950751a&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBODV-Z4bZRzLD0CzSkNpK8n5qdDgvR1hU6An16tpdL86rEBVPyxn-H88GlLe27lKIfE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a42tu61d5i5os,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
Morrisville,Med-Executive Recruiters,US,2014-08-26 06:29:53,7c6897d2f2a89d95,"Data Scientist, Research Triangle Park, RTP, NC",35.82143,-78.82417,NC,http://www.indeed.com/viewjob?jk=7c6897d2f2a89d95&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBODtVq9ocDG52boiYovO_nWgSjf7oZoM58L2B688AwlDnO1Rqlrwn178gaE_W8w6ZQc&indpubnum=4889224015872296&atk=190a4c9tc1d423ge,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0
Austin,Med-Executive Recruiters,US,2014-08-26 06:29:53,9b8127605e4a11fc,"Data Scientist, Austin, TX",30.266483,-97.74176,TX,http://www.indeed.com/viewjob?jk=9b8127605e4a11fc&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBg-YxuthZJPu-ypR83ALf7X0QsVCepWP2zcDl4FgtsbLL4yasKxk1OGcW9L5aFNP0&indpubnum=4889224015872296&atk=190a4g2b01d6h78j,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0
Herndon,Sierra Nevada Corporation,US,2014-08-26 06:07:00,ddc4a191da1411e4,Data Scientist,38.967033,-77.38461,VA,http://www.indeed.com/viewjob?jk=ddc4a191da1411e4&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBODV-Z4bZRzLD0CzSkNpK8n5qdDgvR1hU6An16tpdL86rEBVPyxn-H88GlLe27lKIfE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a42tu61d5i5os,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Brisbane,Corporate Labs Technology,US,2014-08-26 05:33:36,b7dc0788c073b036,Data Scientist (Machine Learning),37.67857,-122.39561,CA,http://www.indeed.com/viewjob?jk=b7dc0788c073b036&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IOmz1ize8U8sSJrCvwvm5tM1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41sqr1d427cn,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Brisbane,Corporate Labs Technology,US,2014-08-26 05:33:36,3bb39424ab603b91,Data Scientist (Natural Language Processing),37.67857,-122.39561,CA,http://www.indeed.com/viewjob?jk=3bb39424ab603b91&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IGet6j4nQnnerS-FI_053wc1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41umg1d5i189,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Redwood City,YuMe,US,2014-08-26 04:23:00,9923853540e20789,Sr. Data Scientist,37.483517,-122.23627,CA,http://www.indeed.com/viewjob?jk=9923853540e20789&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IKq7Cot2C73NlTjQ8hQgtDI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41t4g1d326bu,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1
Bellevue,Greythorn IT Recruitment,US,2014-08-26 03:41:45,308d9b4f8735a059,Data Scientist,47.60989,-122.1978,WA,http://www.indeed.com/viewjob?jk=308d9b4f8735a059&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOA4jvYiUPIHmgLG397o-s3_RLxAlX-6kYgeFxLQ7DwE5wuLX3KG_7aLbu2oJOwvcXk&indpubnum=4889224015872296&atk=190a4hmp81d4i67t,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
Atlanta,Axius Technologies Inc,US,2014-08-26 03:37:48,13921548a39b2024,Data Scientist - contract,33.747253,-84.38461,GA,http://www.indeed.com/viewjob?jk=13921548a39b2024&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOAvm4q6TAde-fBCjQp49rMnYDbaKNC9dEijnJ46ZV3j3XRwHeErW_SLaD6tf1yG6iE&indpubnum=4889224015872296&atk=190a442m51d6i46r,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1
Philadelphia,IT Pros - Philadelphia,US,2014-08-26 03:37:48,fcd72f68b5055d8b,"VP, Data Scientist (Highly Competitive Salary / Signing Bonus / Profit Sharing / Quarterly Bonuses / Premium Insurance)",39.96154,-75.14835,PA,http://www.indeed.com/viewjob?jk=fcd72f68b5055d8b&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBZzZTGiJxZY3r2Wzsrgsi3r8nFQ7pwzDn7Z6l8lqUK9D9AP_2A7hIDJAezVap1ia0&indpubnum=4889224015872296&atk=190a4e7b81d4i2i8,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1
Indianapolis,Kenra Professional,US,2014-08-26 03:13:56,640353e5afff71b8,Sales Analyst,39.774727,-86.15385,IN,http://www.indeed.com/viewjob?jk=640353e5afff71b8&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOCPH352gz6Yu5U7Avx5xf-HVfguNkgQ9sr32Lb6rRvAiTVsZ5iYeYWzu3WYccXa-N0&indpubnum=4889224015872296&atk=190a45ic61d5h2ib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Pittsburgh,kWantera,US,2014-08-26 03:13:56,131825248d417a7d,Data Scientist,40.447803,-79.98901,PA,http://www.indeed.com/viewjob?jk=131825248d417a7d&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBZzZTGiJxZY3r2Wzsrgsi3r8nFQ7pwzDn7Z6l8lqUK9D9AP_2A7hIDJAezVap1ia0&indpubnum=4889224015872296&atk=190a4e7b81d4i2i8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Chantilly,TASC,US,2014-08-26 02:48:45,36ca79407445f1eb,Data Architect/Scientist,38.892857,-77.42857,VA,http://www.indeed.com/viewjob?jk=36ca79407445f1eb&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBODV-Z4bZRzLD0CzSkNpK8n5qdDgvR1hU6An16tpdL86rFIycG_vbTkrt2Va5SdeKhA1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a42u801d2i4mk,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Newark,Axelon Services Corporation,US,2014-08-26 02:19:45,7e253638bb0d2874,Niche-IT/Technical,39.667583,-75.71978,DE,http://www.indeed.com/viewjob?jk=7e253638bb0d2874&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBkpfeMzwOyvDG8ZaL07iSmpySvEmeRyZQpKgb8A52z4lMEJfLUhd4LvW8iekEDYhY&indpubnum=4889224015872296&atk=190a439di1d514fh,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
San Francisco,Workday,US,2014-08-26 01:34:20,4b5337d1fe826e7f,Data Scientist,37.774727,-122.41758,CA,http://www.indeed.com/viewjob?jk=4b5337d1fe826e7f&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IOmz1ize8U8sSJrCvwvm5tM1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41sqr1d427cn,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1
Newark,Odyssey Information Services,US,2014-08-26 00:27:21,adbda1e6577cf65b,Hadoop Data Scientist,39.667583,-75.71978,DE,http://www.indeed.com/viewjob?jk=adbda1e6577cf65b&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBkpfeMzwOyvDG8ZaL07iSmpySvEmeRyZQpKgb8A52z4lMEJfLUhd4LvW8iekEDYhY&indpubnum=4889224015872296&atk=190a439di1d514fh,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Chicago,CyberCoders,US,2014-08-26 00:26:00,c3621f5b3c2c275b,Data Scientist,41.884617,-87.62088,IL,http://www.indeed.com/viewjob?jk=c3621f5b3c2c275b&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBhSgTLrMbqPNFHfS-AfhDcpLI8tba4oG0ODuhoiOEz14aCEPxGlMs8Bo-AK1fw0zY&indpubnum=4889224015872296&atk=190a456691d517pg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,CyberCoders,US,2014-08-26 00:26:00,203a2b330a37fd9c,Data Scientist,40.75,-73.99451,NY,http://www.indeed.com/viewjob?jk=203a2b330a37fd9c&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOA3HT7moDE5MXb2ksSw5jmTHRHTOzvi3o3W5KzGFyB8yddGI3uK7HlxeWl65cxAO4E1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a4bu291d611sl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
San Jose,InfoObjects,US,2014-08-25 23:58:14,0a4bf56f8feb1760,Data Scientist,37.384617,-121.89561,CA,http://www.indeed.com/viewjob?jk=0a4bf56f8feb1760&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IKq7Cot2C73NlTjQ8hQgtDI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41t4g1d326bu,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0
San Francisco,CyberCoders,US,2014-08-25 23:37:25,da678db0b5ebe9aa,Lead Data Scientist,37.774727,-122.41758,CA,http://www.indeed.com/viewjob?jk=da678db0b5ebe9aa&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IEiOC6gGAx_KMhYuIzIckro1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41v491d4i7oi,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Torrance,Toyota,US,2014-08-25 23:32:26,a266bc38fe565d3b,Big Data Scientist,33.835163,-118.33517,CA,http://www.indeed.com/viewjob?jk=a266bc38fe565d3b&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IKq7Cot2C73NlTjQ8hQgtDI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41svn1d2i08o,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Philadelphia,Liberty Personnel Services,US,2014-08-25 23:00:00,ea1fa49a757623a8,Data Scientist,39.95055,-75.15934,PA,http://www.indeed.com/viewjob?jk=ea1fa49a757623a8&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBZzZTGiJxZY3r2Wzsrgsi3r8nFQ7pwzDn7Z6l8lqUK9D9AP_2A7hIDJAezVap1ia0&indpubnum=4889224015872296&atk=190a4e7b81d4i2i8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Wilmington,Springleaf Financial Services,US,2014-08-25 22:43:09,9643dd4705a09c00,Big Data Scientist,39.744507,-75.54395,DE,http://www.indeed.com/viewjob?jk=9643dd4705a09c00&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBkpfeMzwOyvDG8ZaL07iSmpySvEmeRyZQpKgb8A52z4lMEJfLUhd4LvW8iekEDYhY&indpubnum=4889224015872296&atk=190a439di1d514fh,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0
Schaumburg,The Nielsen Company,US,2014-08-25 22:14:04,e43d8014d09c53e7,Data Scientist,42.032967,-88.08242,IL,http://www.indeed.com/viewjob?jk=e43d8014d09c53e7&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOBhSgTLrMbqPNFHfS-AfhDcpLI8tba4oG0ODuhoiOEz14aCEPxGlMs8Bo-AK1fw0zY&indpubnum=4889224015872296&atk=190a455sg1d6i64s,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
San Francisco,"Cisco Systems, Inc.",US,2014-08-25 20:38:58,f538a6614c1262f5,Research Engineer / Data Scientist,37.774727,-122.41758,CA,http://www.indeed.com/viewjob?jk=f538a6614c1262f5&qd=MxQEkSlos1GEjU62O1KFoROlzccaG-FY7dpXVJEaBOB_EmYJQgTkOR5Ony8rWdSO8JaFtP5SqDufNICGkb6-IOmz1ize8U8sSJrCvwvm5tM1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190a41sqr1d427cn,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
