city,company,country,date,jobkey,jobtitle,latitude,longitude,state,url,excel,sql,mysql,python,java,c++,sas,matlab,php,perl,hadoop,hive,spss,linux_unix,bachelor,master,phd
Danville,Okaya G,US,2014-08-27 03:13:33,1b127a5a0a8c22cd,Healthcare Data Architect,40.972527,-76.60989,PA,http://www.indeed.com/viewjob?jk=1b127a5a0a8c22cd&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgLyQ_HFsv8kF1QaiKixNYtA8IbQQrPxBEefulVF1BOjE1fyJQwW-FdLyxP2rgUDqVA&indpubnum=4889224015872296&atk=190avceod1d5h1u4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nashville,"Sentari Technologies, Inc.",US,2014-08-27 02:21:26,52854dcb26d6588e,SOLUTIONS ARCHITECT,36.162086,-86.78571,TN,http://www.indeed.com/viewjob?jk=52854dcb26d6588e&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKqDxG_WpkoMGaA19gqhYMJCRbvhcrfsQbmqKuL6LlgB0zvI4DIJ8478GlcAn1ATe8&indpubnum=4889224015872296&atk=190avemhl1d624jq,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas City,Genesis10,US,2014-08-27 02:21:22,f7115d4d0451ea56,Senior Data Architect,39.10165,-94.57692,MO,http://www.indeed.com/viewjob?jk=f7115d4d0451ea56&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgI3qehYAH_Optfk6KLFyD_RYHVUZPMg11P_wHp6QJH9t0J-vGPfrlBdeOLzcqrLcmo&indpubnum=4889224015872296&atk=190av3pfg1d426na,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
East Hartford,iTech Solutions,US,2014-08-27 02:19:52,d0ad4c53e8993631,SQL Server Administrator / SQL Server Developer,41.774727,-72.62088,CT,http://www.indeed.com/viewjob?jk=d0ad4c53e8993631&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKkajlBcrs1bnBcg7PzrrAG7PIkoQHPjcmwlafYig2n9PeeM95w73ce_uLDvxG0pEM&indpubnum=4889224015872296&atk=190auprfn1d520fu,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
Hartford,iTech Solutions,US,2014-08-27 02:19:52,459b98798a0e81b5,Senior Data Architect - Contract to Hire,41.763737,-72.68132,CT,http://www.indeed.com/viewjob?jk=459b98798a0e81b5&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKkajlBcrs1bnBcg7PzrrAG7PIkoQHPjcmwlafYig2n9P1Af4ahZVWuT_DNyOM6fwg&indpubnum=4889224015872296&atk=190auprkg1d3i5n5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Hartford,iTech Solutions,US,2014-08-27 02:19:52,7b6f27d31ce0923b,Information Architect / Data Architect - Contract to Hire,41.766483,-72.67033,CT,http://www.indeed.com/viewjob?jk=7b6f27d31ce0923b&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKkajlBcrs1bnBcg7PzrrAG7PIkoQHPjcmwlafYig2n9P1Af4ahZVWuT_DNyOM6fwg&indpubnum=4889224015872296&atk=190auprkg1d3i5n5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Harrison,iTech Solutions,US,2014-08-27 02:19:51,431395c7e93eefd0,Data Warehouse Data Architect for Direct Hire (130-150K) - Must have P&C Insurance Background,41.032967,-73.74176,NY,http://www.indeed.com/viewjob?jk=431395c7e93eefd0&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgINIXMm_D4EVEhe_boMh9Ldj2HOHjYJrw2nRAYMhkqVUSbI8LY2ySMhtz72tgfpayY1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190av917l1d4i7t5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Township of Warren,RMS Computer Corp.,US,2014-08-27 02:18:28,86fe62dabf5dc3da,Sr Data Architect,40.62912,-74.50549,NJ,http://www.indeed.com/viewjob?jk=86fe62dabf5dc3da&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKq2gdfsJzKb-RzMJ4iKJKkRdrh7ENTtFp56hl1LhhNVnFUnVxgKygY4UW_xpSFq0Q&indpubnum=4889224015872296&atk=190av7crt1d425la,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Raleigh,INC Research,US,2014-08-27 01:46:07,01e66212a2a46f7f,MDM Designer,35.771976,-78.63736,NC,http://www.indeed.com/viewjob?jk=01e66212a2a46f7f&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIwkKnakrZkwDsDPerIcM_jwtxGgy7SWBO7KVhJTaR-eO97BJwvvEvFsT_vljWWmnE&indpubnum=4889224015872296&atk=190av9ice1d6h3o7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
New York,FILD,US,2014-08-27 01:29:33,c0729d5cc42936c8,Data Architect – HP Vertica – Heavily Data Driven Company,40.71154,-74.00549,NY,http://www.indeed.com/viewjob?jk=c0729d5cc42936c8&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgINIXMm_D4EVEhe_boMh9Ldj2HOHjYJrw2nRAYMhkqVUSbI8LY2ySMhtz72tgfpayY1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190av917l1d4i7t5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Franklin,Kelly Services,US,2014-08-27 00:59:21,cc25b043fe53723e,Technical BA,35.925823,-86.8022,TN,http://www.indeed.com/viewjob?jk=cc25b043fe53723e&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKqDxG_WpkoMGaA19gqhYMJCRbvhcrfsQbmqKuL6LlgB0zvI4DIJ8478GlcAn1ATe8&indpubnum=4889224015872296&atk=190avemhl1d624jq,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
New York,Matrix Technology Group,US,2014-08-27 00:40:31,162f1702ca62591c,Big Data Architect,40.75,-73.99451,NY,http://www.indeed.com/viewjob?jk=162f1702ca62591c&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgINIXMm_D4EVEhe_boMh9Ldj2HOHjYJrw2nRAYMhkqVUcKSadTR57Efi7qXfh8OS_81Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190av90pu1d3i0tj,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0
Township of Warren,"SANS Consulting Services, Inc",US,2014-08-27 00:40:28,4bb6193b17659480,Data Architect - Data Warehouses (30+ TB),40.62912,-74.50549,NJ,http://www.indeed.com/viewjob?jk=4bb6193b17659480&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKq2gdfsJzKb-RzMJ4iKJKkRdrh7ENTtFp56hl1LhhNVnFUnVxgKygY4UW_xpSFq0Q&indpubnum=4889224015872296&atk=190av7d2l1d624mg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chicago,Gantec Corporation,US,2014-08-27 00:40:26,9f38a5be301d24e8,Etl Data Architect,41.884617,-87.62088,IL,http://www.indeed.com/viewjob?jk=9f38a5be301d24e8&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJwM65vh4FXjUU8eRYlOTxPT_d39VondbnUqveOKM6or_Ta0FkIvv39RjZ89UezAr0&indpubnum=4889224015872296&atk=190ausn4t1d522v3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kansas City,"Object Technology Solutions, Inc.",US,2014-08-27 00:40:26,1630447130d9e528,"Sr. Data Architect, ETL, Data Modeling",39.10165,-94.56593,MO,http://www.indeed.com/viewjob?jk=1630447130d9e528&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgI3qehYAH_Optfk6KLFyD_RYHVUZPMg11P_wHp6QJH9t0J-vGPfrlBdeOLzcqrLcmo&indpubnum=4889224015872296&atk=190av3pfg1d426na,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Madison,TeamSoft,US,2014-08-27 00:40:26,af38ac4cd8d33c01,Data Architect/Data Designer,43.076923,-89.37363,WI,http://www.indeed.com/viewjob?jk=af38ac4cd8d33c01&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIE77twd7qIUEyRsqZApjqgCRbvhcrfsQbmqKuL6LlgB81NFUDxO5CVY5zzLYFKK5s&indpubnum=4889224015872296&atk=190avik471d413jc,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
Bronx,"Ariston Tek, Inc.",US,2014-08-27 00:40:22,d85bc70ba9156ec5,Data Architect,40.81868,-73.91758,NY,http://www.indeed.com/viewjob?jk=d85bc70ba9156ec5&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgINIXMm_D4EVEhe_boMh9Ldj2HOHjYJrw2nRAYMhkqVUcKSadTR57Efi7qXfh8OS_81Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190av90j51d326l5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Addison,Avtech Solutions,US,2014-08-27 00:40:22,c4dca12276c1a365,Enterprise data Architect,32.95879,-96.82417,TX,http://www.indeed.com/viewjob?jk=c4dca12276c1a365&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIVWpNtQqlA3sMM5Cw7hlLNJSvgofsCVCDMRmg9G6gO6aTLkxOVQhh3hUPzw0I035Q1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190avf9ec1d2i5vt,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
Santa Clara,"Systel,Inc.",US,2014-08-27 00:40:19,a5caeb517c0542a2,Senior Hadoop/Big Data Architect,37.3489,-121.95605,CA,http://www.indeed.com/viewjob?jk=a5caeb517c0542a2&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIqoguffVOTDaP8tAyp2K6vJBEmpDp0QoXfALFHMNzCOixYZTlesOkdcw5Jorz-jJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auosp81d4i68i,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Township of Warren,Xoriant Corporation,US,2014-08-27 00:40:19,bf1d324a96eb7e77,Data Architect,40.62912,-74.50549,NJ,http://www.indeed.com/viewjob?jk=bf1d324a96eb7e77&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKq2gdfsJzKb-RzMJ4iKJKkRdrh7ENTtFp56hl1LhhNVnFUnVxgKygY4UW_xpSFq0Q&indpubnum=4889224015872296&atk=190av7d2l1d624mg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hawthorne,Pinpoint Resource Group,US,2014-08-27 00:40:15,2763d5861fa72673,Direct Hire SQL Server BI Developer,33.914837,-118.34615,CA,http://www.indeed.com/viewjob?jk=2763d5861fa72673&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIqoguffVOTDaP8tAyp2K6vJBEmpDp0QoXfALFHMNzCOixYZTlesOkdcw5Jorz-jJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auosk51d5157g,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Jersey City,"Rivers Consulting & Staffing, Inc.",US,2014-08-27 00:40:13,38768843a2bc0160,Senior ERwin Data Modeler/Data Architect,40.73077,-74.03846,NJ,http://www.indeed.com/viewjob?jk=38768843a2bc0160&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKq2gdfsJzKb-RzMJ4iKJKkRdrh7ENTtFp56hl1LhhNVkv4D3r_ZkY9FD4Y4NnmjCw&indpubnum=4889224015872296&atk=190av7d9j1d3126i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Winston-Salem,Martineau Recruiting Technology,US,2014-08-27 00:16:09,49295b3602771ce2,Data Architect,36.0989,-80.24176,NC,http://www.indeed.com/viewjob?jk=49295b3602771ce2&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIwkKnakrZkwDsDPerIcM_jwtxGgy7SWBO7KVhJTaR-eO97BJwvvEvFsT_vljWWmnE&indpubnum=4889224015872296&atk=190av9ice1d6h3o7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Durham,Randstad Technologies,US,2014-08-27 00:11:27,a435cdb2485c6425,Data Architect 1,35.991756,-78.89561,NC,http://www.indeed.com/viewjob?jk=a435cdb2485c6425&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIwkKnakrZkwDsDPerIcM_jwtxGgy7SWBO7KVhJTaR-eO97BJwvvEvFsT_vljWWmnE&indpubnum=4889224015872296&atk=190av9ice1d6h3o7,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
Austin,Medspring Urgent Care,US,2014-08-27 00:05:29,fb78de1d0b8cd6ce,Austin - SQL Programmer,30.266483,-97.74176,TX,http://www.indeed.com/viewjob?jk=fb78de1d0b8cd6ce&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIVWpNtQqlA3sMM5Cw7hlLNJSvgofsCVCDMRmg9G6gO6aTLkxOVQhh3hUPzw0I035Q1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190avf9ec1d2i5vt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Hoffman Estates,GE Capital,US,2014-08-26 23:56:58,3e3478ce4dea7d9a,Database Analyst,42.04121,-88.07692,IL,http://www.indeed.com/viewjob?jk=3e3478ce4dea7d9a&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJwM65vh4FXjUU8eRYlOTxPT_d39VondbnUqveOKM6or_Ta0FkIvv39RjZ89UezAr0&indpubnum=4889224015872296&atk=190ausmvc1d722ek,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Montgomery,Array Information Technology,US,2014-08-26 23:54:58,a911d28e4e82b858,Data Architect,32.365383,-86.2967,AL,http://www.indeed.com/viewjob?jk=a911d28e4e82b858&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJpsAe5LfugOyZEgsMKlOXvhrfnOtaUIwPtIKia1hEPWZiOr4-qXNxdQ5SjKd89OGY&indpubnum=4889224015872296&atk=190aunjos1d514pt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
San Francisco,Twilio,US,2014-08-26 22:46:24,da3e75f2f1c81a51,Sr. Software Engineer - Data Warehouse & BI,37.774727,-122.41758,CA,http://www.indeed.com/viewjob?jk=da3e75f2f1c81a51&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIqoguffVOTDaP8tAyp2K6vJBEmpDp0QoXfALFHMNzCOig04TDk0YPx8sNJRFt7DPw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auot901d520j8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Hills,Kforce,US,2014-08-26 22:43:40,a974b8420cb8d566,Technical Architect/Analyst (Datastage/ETL),42.233517,-87.96703,IL,http://www.indeed.com/viewjob?jk=a974b8420cb8d566&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJwM65vh4FXjUU8eRYlOTxPT_d39VondbnUqveOKM6or_Ta0FkIvv39RjZ89UezAr0&indpubnum=4889224015872296&atk=190ausmvc1d722ek,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weehawken,Cognizant,US,2014-08-26 22:40:43,e15924a59368e3b7,Big Data Architect,40.76923,-74.01649,NJ,http://www.indeed.com/viewjob?jk=e15924a59368e3b7&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKq2gdfsJzKb-RzMJ4iKJKkRdrh7ENTtFp56hl1LhhNVnFUnVxgKygY4UW_xpSFq0Q&indpubnum=4889224015872296&atk=190av7crt1d425la,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0
Austin,"Drillinginfo, Inc.",US,2014-08-26 22:32:15,61a0b45f433cce0b,Data Architect,30.266483,-97.74176,TX,http://www.indeed.com/viewjob?jk=61a0b45f433cce0b&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIVWpNtQqlA3sMM5Cw7hlLNJSvgofsCVCDMRmg9G6gO6aTLkxOVQhh3hUPzw0I035Q1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190avf9ec1d2i5vt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
New York,Collective[i],US,2014-08-26 22:24:30,03d91bd99e45711c,Data Modeler,40.71154,-74.00549,NY,http://www.indeed.com/viewjob?jk=03d91bd99e45711c&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgINIXMm_D4EVEhe_boMh9Ldj2HOHjYJrw2nRAYMhkqVUcKSadTR57Efi7qXfh8OS_81Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190av90c91d6h3s7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
Nashville,Cook Systems International,US,2014-08-26 21:54:47,a3b3758eaf23eb5e,SOLUTIONS ARCHITECT,36.164837,-86.78022,TN,http://www.indeed.com/viewjob?jk=a3b3758eaf23eb5e&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKqDxG_WpkoMGaA19gqhYMJCRbvhcrfsQbmqKuL6LlgB0zvI4DIJ8478GlcAn1ATe8&indpubnum=4889224015872296&atk=190avemhl1d624jq,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Louis,MasterCard,US,2014-08-26 21:04:03,210a25fb67fc42b9,Hadoop / Big Data Architect (TC2),38.626373,-90.1978,MO,http://www.indeed.com/viewjob?jk=210a25fb67fc42b9&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgI3qehYAH_Optfk6KLFyD_RYHVUZPMg11P_wHp6QJH9t0J-vGPfrlBdeOLzcqrLcmo&indpubnum=4889224015872296&atk=190av3pfg1d426na,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
Addison,Apex Systems Inc,US,2014-08-26 20:58:51,7e5a2a6bd5c33d23,Clinical Data Architect,32.96154,-96.82417,TX,http://www.indeed.com/viewjob?jk=7e5a2a6bd5c33d23&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIVWpNtQqlA3sMM5Cw7hlLNJSvgofsCVCDMRmg9G6gO6XXvMgHh7kcFDVn5D5jF7_c1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190avfa551d6i32g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Charlotte,TEKsystems,US,2014-08-26 20:22:22,50da9c9d28ea2bd6,DATA MODELER,35.225273,-80.84066,NC,http://www.indeed.com/viewjob?jk=50da9c9d28ea2bd6&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIwkKnakrZkwDsDPerIcM_jwtxGgy7SWBO7KVhJTaR-eO97BJwvvEvFsT_vljWWmnE&indpubnum=4889224015872296&atk=190av9ice1d6h3o7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Honolulu,TEKsystems,US,2014-08-26 20:22:18,eeef25688bff62cb,Data Architect,21.304945,-157.85715,HI,http://www.indeed.com/viewjob?jk=eeef25688bff62cb&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgLtBhhVWfZ-b8fxtl6Hbr9BcSkr0HOu-Tg3iYeX_OC13-s_2_maow7Z0t_KyPYCDOY&indpubnum=4889224015872296&atk=190aus0q11d3h768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manhattan,TEKsystems,US,2014-08-26 20:22:13,3282b8f861251cc4,Big Data Architect/Developer,40.782967,-73.96154,NY,http://www.indeed.com/viewjob?jk=3282b8f861251cc4&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgINIXMm_D4EVEhe_boMh9Ldj2HOHjYJrw2nRAYMhkqVUcKSadTR57Efi7qXfh8OS_81Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190av90c91d6h3s7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Atlanta,GE Power & Water,US,2014-08-26 18:35:27,170d6f994bb620d8,Data Architect Engineer,33.747253,-84.38461,GA,http://www.indeed.com/viewjob?jk=170d6f994bb620d8&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKgVkFpry7tXdoTu17ImTmE2txWH6d2zTO9H8gtkJPxVelExr89NKiFAW4thOBkh64&indpubnum=4889224015872296&atk=190aurfrg1d6h5hl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
Owings Mills,Edaptive Systems,US,2014-08-26 18:33:47,0275e435c1f4fa4f,ETL Developer (Contract),39.417583,-76.78022,MD,http://www.indeed.com/viewjob?jk=0275e435c1f4fa4f&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJUECqMQUpNjSk2skkmDV6WUP553MOR50wAs_B_CE3FZb_CeIdTi3VuzmlYP7BGcQU&indpubnum=4889224015872296&atk=190av10981d521qc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
Frederick,HP,US,2014-08-26 18:11:26,2c8dadf96f0cfdce,Data Architect,39.412086,-77.40659,MD,http://www.indeed.com/viewjob?jk=2c8dadf96f0cfdce&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJUECqMQUpNjSk2skkmDV6WUP553MOR50wAs_B_CE3FZb_CeIdTi3VuzmlYP7BGcQU&indpubnum=4889224015872296&atk=190av10981d521qc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas City,iDataLytics,US,2014-08-26 17:37:09,48ec11915164c8f9,Sr Data Architect,39.0989,-94.57692,MO,http://www.indeed.com/viewjob?jk=48ec11915164c8f9&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgI3qehYAH_Optfk6KLFyD_RYHVUZPMg11P_wHp6QJH9t0J-vGPfrlBdeOLzcqrLcmo&indpubnum=4889224015872296&atk=190av3pfg1d426na,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Bellevue,Networkers Inc.,US,2014-08-26 16:59:52,acfc7dec521a1298,Warehouse Database IT Manager,47.615383,-122.2033,WA,http://www.indeed.com/viewjob?jk=acfc7dec521a1298&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgLZGCtWE-C2xSdFF86Gon1K7PIkoQHPjcmwlafYig2n9PBVEG_BFR0Lb71si0qqCVs&indpubnum=4889224015872296&atk=190avhhp11d6h7ta,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Reston,"Information Innovators, Inc.",US,2014-08-26 16:54:10,64d6c38c6b473bc7,Unix Systems Administrator,38.967033,-77.34066,VA,http://www.indeed.com/viewjob?jk=64d6c38c6b473bc7&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJnaH6XR-qtdnYDZsjXhfV0Pte-j3EM7MZonvxZ98zBT0vgnQIvm1YOWW8BObZjUTw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auq8cq1d3164l,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
Reston,"Information Innovators, Inc.",US,2014-08-26 16:54:05,cde0b41c769c7b65,Windows System Administrator,38.967033,-77.34066,VA,http://www.indeed.com/viewjob?jk=cde0b41c769c7b65&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJnaH6XR-qtdnYDZsjXhfV0Pte-j3EM7MZonvxZ98zBT4ZuY_nQT45Yk2-_ieNQTqY1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auq82d1d4h1k4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
Reston,"Information Innovators, Inc.",US,2014-08-26 16:53:47,06144519e43fd873,Application Architect,38.967033,-77.34066,VA,http://www.indeed.com/viewjob?jk=06144519e43fd873&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJnaH6XR-qtdnYDZsjXhfV0Pte-j3EM7MZonvxZ98zBT4ZuY_nQT45Yk2-_ieNQTqY1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auq7q81d7157c,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
,"Information Innovators, Inc.",US,2014-08-26 16:53:04,020f77a92efa3861,Messaging Services Specialist,,,VA,http://www.indeed.com/viewjob?jk=020f77a92efa3861&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgLSzVgEcquJ_qJ-_XzARBYCm4fTn7uCG9viF0jwV-rUB0XnY8vbr6XlsvQM1TPu4-Y1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190avgsbd1d425ap,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0
Herndon,"Information Innovators, Inc.",US,2014-08-26 16:52:57,ce9d9cfbcc0c2eb7,Web Administrator,38.967033,-77.38461,VA,http://www.indeed.com/viewjob?jk=ce9d9cfbcc0c2eb7&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJnaH6XR-qtdnYDZsjXhfV0Pte-j3EM7MZonvxZ98zBT4ZuY_nQT45Yk2-_ieNQTqY1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auq7q81d7157c,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
Reston,"Information Innovators, Inc.",US,2014-08-26 16:52:45,8463f1ed91d23fa5,Systems Administrator,38.967033,-77.34066,VA,http://www.indeed.com/viewjob?jk=8463f1ed91d23fa5&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJnaH6XR-qtdnYDZsjXhfV0Pte-j3EM7MZonvxZ98zBT4ZuY_nQT45Yk2-_ieNQTqY1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auq7q81d7157c,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
Reston,"Information Innovators, Inc.",US,2014-08-26 16:52:38,dbb8a2183094897a,Systems Operations Specialist,38.967033,-77.34066,VA,http://www.indeed.com/viewjob?jk=dbb8a2183094897a&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJnaH6XR-qtdnYDZsjXhfV0Pte-j3EM7MZonvxZ98zBT4ZuY_nQT45Yk2-_ieNQTqY1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auq7q81d7157c,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
